"verb","variety","corpus","genre","year","transitivity","negation","interpretator","interpretator_type","complementizer","year_bins_20","year_bins_40","year_bins_100","macro_genre","AmE_c","interpretator_present","year_c"
"fool","AmE","COHA","Magazine",1999,"transitive","n","into thinking","verbal","n","1980-2000","1980-2020","1950-2020","non-fiction",1,1,-0.02
"fool","AmE","COHA","Non-fiction",1997,"transitive","n","into thinking","verbal","n","1980-2000","1980-2020","1950-2020","non-fiction",1,1,-0.06
"fool","AmE","COCA","Spoken",2016,"transitive","n","into believing","verbal","y","2000-2020","1980-2020","1950-2020","spoken",1,1,0.32
"fool","AmE","COCA","Spoken",1995,"transitive","n","into thinking","verbal","y","1980-2000","1980-2020","1950-2020","spoken",1,1,-0.1
"fool","AmE","COCA","Fiction",2008,"transitive","y","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","fiction",1,1,0.16
"fool","AmE","COCA","Magazine",1990,"transitive","n","into thinking","verbal","n","1980-2000","1980-2020","1950-2020","non-fiction",1,1,-0.2
"fool","AmE","COCA","Magazine",1997,"transitive","y","into thinking","verbal","n","1980-2000","1980-2020","1950-2020","non-fiction",1,1,-0.06
"fool","AmE","COCA","News",2008,"transitive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",1,1,0.16
"fool","AmE","COCA","Magazine",2017,"transitive","y","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",1,1,0.34
"fool","AmE","COCA","Magazine",1992,"transitive","n","into thinking","verbal","n","1980-2000","1980-2020","1950-2020","non-fiction",1,1,-0.16
"fool","AmE","COCA","Magazine",2004,"transitive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",1,1,0.08
"fool","AmE","COCA","Magazine",1994,"transitive","n","into believing","verbal","n","1980-2000","1980-2020","1950-2020","non-fiction",1,1,-0.12
"fool","AmE","COHA","Magazine",1981,"transitive","n","into believing","verbal","y","1980-2000","1980-2020","1950-2020","non-fiction",1,1,-0.38
"fool","AmE","COCA","Magazine",2006,"transitive","n","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",1,1,0.12
"fool","AmE","COCA","Magazine",1993,"transitive","n","into thinking","verbal","n","1980-2000","1980-2020","1950-2020","non-fiction",1,1,-0.14
"fool","AmE","COCA","Magazine",1998,"transitive","n","into thinking","verbal","y","1980-2000","1980-2020","1950-2020","non-fiction",1,1,-0.04
"fool","AmE","COHA","News",1993,"transitive","n","into believing","verbal","n","1980-2000","1980-2020","1950-2020","non-fiction",1,1,-0.14
"fool","AmE","COHA","Fiction",2004,"transitive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","fiction",1,1,0.08
"fool","AmE","COCA","Fiction",2004,"transitive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","fiction",1,1,0.08
"fool","AmE","COCA","Fiction",2004,"transitive","n","into believing","verbal","n","2000-2020","1980-2020","1950-2020","fiction",1,1,0.08
"fool","AmE","COHA","Fiction",1919,"transitive","n","into thinking","verbal","n","1900-1920","1900-1940","1850-1950","fiction",1,1,-1.62
"fool","AmE","COHA","Fiction",1941,"transitive","n","into thinking","verbal","y","1940-1960","1940-1980","1850-1950","fiction",1,1,-1.18
"fool","AmE","COCA","Fiction",1998,"reflexive","y","into believing","verbal","n","1980-2000","1980-2020","1950-2020","fiction",1,1,-0.04
"fool","AmE","COHA","Magazine",1946,"reflexive","n","into believing","verbal","y","1940-1960","1940-1980","1850-1950","non-fiction",1,1,-1.08
"fool","AmE","COCA","Fiction",2008,"reflexive","y","into believing","verbal","n","2000-2020","1980-2020","1950-2020","fiction",1,1,0.16
"fool","AmE","COCA","Fiction",2008,"reflexive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","fiction",1,1,0.16
"fool","AmE","COHA","Fiction",1975,"reflexive","y","into thinking","verbal","y","1960-1980","1940-1980","1950-2020","fiction",1,1,-0.5
"fool","AmE","COHA","Fiction",1960,"reflexive","y","into thinking","verbal","y","1940-1960","1940-1980","1950-2020","fiction",1,1,-0.8
"fool","AmE","COCA","Fiction",2016,"reflexive","n","none","none","n","2000-2020","1980-2020","1950-2020","fiction",1,0,0.32
"fool","AmE","COCA","Fiction",1991,"reflexive","n","none","none","y","1980-2000","1980-2020","1950-2020","fiction",1,0,-0.18
"fool","AmE","COHA","Non-fiction",1978,"reflexive","n","to believe","verbal","y","1960-1980","1940-1980","1950-2020","non-fiction",1,1,-0.44
"fool","AmE","COHA","Fiction",1951,"transitive","n","into believing","verbal","y","1940-1960","1940-1980","1950-2020","fiction",1,1,-0.98
"fool","AmE","COHA","Fiction",2002,"transitive","n","into believing","verbal","n","2000-2020","1980-2020","1950-2020","fiction",1,1,0.04
"fool","AmE","COCA","Fiction",1997,"transitive","n","into thinking","verbal","n","1980-2000","1980-2020","1950-2020","fiction",1,1,-0.06
"fool","AmE","COCA","Fiction",2003,"reflexive","y","by imagining","verbal","n","2000-2020","1980-2020","1950-2020","fiction",1,1,0.06
"fool","AmE","COHA","Fiction",1939,"reflexive","y","into believing","verbal","y","1920-1940","1900-1940","1850-1950","fiction",1,1,-1.22
"fool","AmE","COHA","Fiction",1979,"reflexive","y","none","none","y","1960-1980","1940-1980","1950-2020","fiction",1,0,-0.42
"fool","AmE","COHA","Fiction",1950,"reflexive","y","none","none","y","1940-1960","1940-1980","1850-1950","fiction",1,0,-1
"fool","AmE","COCA","Fiction",2016,"reflexive","n","none","none","y","2000-2020","1980-2020","1950-2020","fiction",1,0,0.32
"fool","AmE","COCA","Non-fiction",2008,"reflexive","n","none","none","y","2000-2020","1980-2020","1950-2020","non-fiction",1,0,0.16
"fool","AmE","COCA","Fiction",1995,"reflexive","y","none","none","y","1980-2000","1980-2020","1950-2020","fiction",1,0,-0.1
"fool","AmE","COCA","Magazine",2005,"transitive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",1,1,0.1
"fool","AmE","COCA","Magazine",1998,"transitive","n","into thinking","verbal","n","1980-2000","1980-2020","1950-2020","non-fiction",1,1,-0.04
"fool","AmE","COCA","Fiction",2003,"transitive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","fiction",1,1,0.06
"fool","AmE","COHA","Fiction",1915,"reflexive","n","into thinking","verbal","y","1900-1920","1900-1940","1850-1950","fiction",1,1,-1.7
"fool","AmE","COCA","Spoken",2002,"transitive","n","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","spoken",1,1,0.04
"fool","AmE","COCA","Fiction",2016,"transitive","n","into believing","verbal","y","2000-2020","1980-2020","1950-2020","fiction",1,1,0.32
"fool","AmE","COCA","Magazine",1999,"transitive","n","into thinking","verbal","n","1980-2000","1980-2020","1950-2020","non-fiction",1,1,-0.02
"fool","AmE","COCA","Spoken",1992,"transitive","y","into thinking","verbal","y","1980-2000","1980-2020","1950-2020","spoken",1,1,-0.16
"fool","AmE","COHA","Fiction",1961,"transitive","y","into believing","verbal","y","1960-1980","1940-1980","1950-2020","fiction",1,1,-0.78
"fool","AmE","COCA","Fiction",1998,"transitive","n","into thinking","verbal","y","1980-2000","1980-2020","1950-2020","fiction",1,1,-0.04
"fool","AmE","COCA","Fiction",2011,"transitive","n","into believing","verbal","n","2000-2020","1980-2020","1950-2020","fiction",1,1,0.22
"fool","AmE","COCA","Fiction",2010,"reflexive","y","by thinking","verbal","n","2000-2020","1980-2020","1950-2020","fiction",1,1,0.2
"fool","AmE","COCA","Magazine",1994,"reflexive","n","into believing","verbal","n","1980-2000","1980-2020","1950-2020","non-fiction",1,1,-0.12
"fool","AmE","COCA","Fiction",2002,"reflexive","n","into believing","verbal","y","2000-2020","1980-2020","1950-2020","fiction",1,1,0.04
"fool","AmE","COCA","Fiction",2017,"reflexive","n","into believing","verbal","n","2000-2020","1980-2020","1950-2020","fiction",1,1,0.34
"fool","AmE","COCA","Magazine",2008,"reflexive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",1,1,0.16
"fool","AmE","COCA","Fiction",2009,"reflexive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","fiction",1,1,0.18
"fool","AmE","COHA","Fiction",1937,"reflexive","y","into thinking","verbal","n","1920-1940","1900-1940","1850-1950","fiction",1,1,-1.26
"fool","AmE","COCA","News",2006,"reflexive","y","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",1,1,0.12
"fool","AmE","COHA","Fiction",1925,"reflexive","n","into thinking","verbal","n","1920-1940","1900-1940","1850-1950","fiction",1,1,-1.5
"fool","AmE","COCA","Fiction",1997,"reflexive","n","into thinking","verbal","y","1980-2000","1980-2020","1950-2020","fiction",1,1,-0.06
"fool","AmE","COCA","Fiction",1999,"reflexive","n","into thinking","verbal","n","1980-2000","1980-2020","1950-2020","fiction",1,1,-0.02
"fool","AmE","COCA","Fiction",2011,"reflexive","y","none","none","y","2000-2020","1980-2020","1950-2020","fiction",1,0,0.22
"fool","AmE","COCA","Magazine",2002,"reflexive","n","none","none","y","2000-2020","1980-2020","1950-2020","non-fiction",1,0,0.04
"fool","AmE","COCA","Fiction",2011,"transitive","y","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","fiction",1,1,0.22
"fool","AmE","COCA","Magazine",2002,"transitive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",1,1,0.04
"fool","AmE","COCA","Fiction",2007,"transitive","n","into believing","verbal","n","2000-2020","1980-2020","1950-2020","fiction",1,1,0.14
"fool","AmE","COHA","Fiction",1982,"transitive","n","into thinking","verbal","y","1980-2000","1980-2020","1950-2020","fiction",1,1,-0.36
"fool","AmE","COCA","Magazine",1999,"transitive","n","into thinking","verbal","n","1980-2000","1980-2020","1950-2020","non-fiction",1,1,-0.02
"fool","AmE","COCA","Magazine",1996,"reflexive","n","in thinking","verbal","y","1980-2000","1980-2020","1950-2020","non-fiction",1,1,-0.08
"fool","AmE","COCA","Fiction",2009,"reflexive","n","into believing","verbal","n","2000-2020","1980-2020","1950-2020","fiction",1,1,0.18
"fool","AmE","COHA","Magazine",1908,"reflexive","n","into believing","verbal","y","1900-1920","1900-1940","1850-1950","non-fiction",1,1,-1.84
"fool","AmE","COHA","Magazine",1945,"reflexive","y","into believing","verbal","y","1940-1960","1940-1980","1850-1950","non-fiction",1,1,-1.1
"fool","AmE","COCA","Spoken",2004,"reflexive","n","into believing","verbal","n","2000-2020","1980-2020","1950-2020","spoken",1,1,0.08
"fool","AmE","COHA","Magazine",1915,"reflexive","n","into the belief","nominal","y","1900-1920","1900-1940","1850-1950","non-fiction",1,1,-1.7
"fool","AmE","COCA","Magazine",2011,"reflexive","y","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",1,1,0.22
"fool","AmE","COHA","Non-fiction",1987,"reflexive","n","into thinking","verbal","y","1980-2000","1980-2020","1950-2020","non-fiction",1,1,-0.26
"fool","AmE","COCA","Magazine",2017,"reflexive","n","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",1,1,0.34
"fool","AmE","COHA","News",1950,"reflexive","y","into thinking","verbal","y","1940-1960","1940-1980","1850-1950","non-fiction",1,1,-1
"fool","AmE","COCA","Magazine",2007,"reflexive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",1,1,0.14
"fool","AmE","COCA","Fiction",2004,"reflexive","n","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","fiction",1,1,0.08
"fool","AmE","COHA","Fiction",1921,"reflexive","n","into thinking","verbal","n","1920-1940","1900-1940","1850-1950","fiction",1,1,-1.58
"fool","AmE","COCA","Magazine",2000,"reflexive","y","into thinking","verbal","n","1980-2000","1980-2020","1950-2020","non-fiction",1,1,0
"fool","AmE","COHA","Magazine",1937,"reflexive","y","none","none","y","1920-1940","1900-1940","1850-1950","non-fiction",1,0,-1.26
"fool","AmE","COCA","News",2002,"reflexive","n","none","none","y","2000-2020","1980-2020","1950-2020","non-fiction",1,0,0.04
"fool","AmE","COHA","News",1987,"reflexive","y","none","none","y","1980-2000","1980-2020","1950-2020","non-fiction",1,0,-0.26
"fool","AmE","COHA","Fiction",1957,"reflexive","n","to think","verbal","n","1940-1960","1940-1980","1950-2020","fiction",1,1,-0.86
"fool","AmE","COCA","Fiction",2016,"transitive","n","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","fiction",1,1,0.32
"fool","AmE","COCA","News",1997,"transitive","n","into believing","verbal","n","1980-2000","1980-2020","1950-2020","non-fiction",1,1,-0.06
"fool","AmE","COCA","Spoken",1992,"transitive","n","into believing","verbal","y","1980-2000","1980-2020","1950-2020","spoken",1,1,-0.16
"fool","AmE","COCA","Fiction",1991,"transitive","n","into thinking","verbal","n","1980-2000","1980-2020","1950-2020","fiction",1,1,-0.18
"fool","AmE","COCA","Spoken",1991,"transitive","n","into thinking","verbal","n","1980-2000","1980-2020","1950-2020","spoken",1,1,-0.18
"fool","AmE","COCA","Spoken",1996,"transitive","n","into thinking","verbal","n","1980-2000","1980-2020","1950-2020","spoken",1,1,-0.08
"fool","AmE","COCA","Fiction",1995,"transitive","n","into thinking","verbal","n","1980-2000","1980-2020","1950-2020","fiction",1,1,-0.1
"fool","AmE","COHA","Fiction",1999,"transitive","n","into thinking","verbal","n","1980-2000","1980-2020","1950-2020","fiction",1,1,-0.02
"fool","AmE","COCA","Spoken",2006,"transitive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","spoken",1,1,0.12
"fool","AmE","COCA","Fiction",1999,"transitive","n","into thinking","verbal","n","1980-2000","1980-2020","1950-2020","fiction",1,1,-0.02
"fool","AmE","COCA","Magazine",2016,"transitive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",1,1,0.32
"fool","AmE","COCA","Magazine",2009,"transitive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",1,1,0.18
"fool","AmE","COCA","Spoken",1991,"transitive","n","into thinking","verbal","y","1980-2000","1980-2020","1950-2020","spoken",1,1,-0.18
"fool","AmE","COCA","Magazine",1998,"transitive","n","into thinking","verbal","n","1980-2000","1980-2020","1950-2020","non-fiction",1,1,-0.04
"fool","AmE","COCA","News",1991,"transitive","y","into thinking","verbal","y","1980-2000","1980-2020","1950-2020","non-fiction",1,1,-0.18
"fool","AmE","COCA","Spoken",2001,"transitive","y","none","none","y","2000-2020","1980-2020","1950-2020","spoken",1,0,0.02
"fool","AmE","COCA","Magazine",2009,"transitive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",1,1,0.18
"fool","AmE","COCA","Magazine",1995,"transitive","n","into believing","verbal","y","1980-2000","1980-2020","1950-2020","non-fiction",1,1,-0.1
"fool","AmE","COCA","News",2003,"transitive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",1,1,0.06
"fool","AmE","COCA","Spoken",1998,"transitive","n","into thinking","verbal","n","1980-2000","1980-2020","1950-2020","spoken",1,1,-0.04
"fool","AmE","COCA","Fiction",1996,"transitive","n","into thinking","verbal","n","1980-2000","1980-2020","1950-2020","fiction",1,1,-0.08
"fool","AmE","COCA","Fiction",1995,"transitive","n","into thinking","verbal","n","1980-2000","1980-2020","1950-2020","fiction",1,1,-0.1
"fool","AmE","COCA","Spoken",2012,"transitive","n","into believing","verbal","n","2000-2020","1980-2020","1950-2020","spoken",1,1,0.24
"fool","AmE","COCA","News",2006,"transitive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",1,1,0.12
"fool","AmE","COCA","Magazine",2008,"transitive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",1,1,0.16
"fool","AmE","COCA","Fiction",1997,"transitive","n","into thinking","verbal","y","1980-2000","1980-2020","1950-2020","fiction",1,1,-0.06
"fool","AmE","COCA","Fiction",2012,"transitive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","fiction",1,1,0.24
"fool","AmE","COHA","Non-fiction",1915,"transitive","n","into believing","verbal","y","1900-1920","1900-1940","1850-1950","non-fiction",1,1,-1.7
"fool","AmE","COCA","Spoken",2004,"transitive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","spoken",1,1,0.08
"fool","AmE","COCA","News",1995,"transitive","n","into believing","verbal","y","1980-2000","1980-2020","1950-2020","non-fiction",1,1,-0.1
"fool","AmE","COHA","News",1939,"transitive","n","into the belief","nominal","y","1920-1940","1900-1940","1850-1950","non-fiction",1,1,-1.22
"fool","AmE","COHA","Magazine",1981,"transitive","n","into thinking","verbal","y","1980-2000","1980-2020","1950-2020","non-fiction",1,1,-0.38
"fool","AmE","COCA","News",2002,"transitive","y","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","non-fiction",1,1,0.04
"fool","AmE","COCA","Spoken",1994,"transitive","n","into thinking","verbal","y","1980-2000","1980-2020","1950-2020","spoken",1,1,-0.12
"fool","AmE","COCA","Fiction",2006,"transitive","n","into believing","verbal","y","2000-2020","1980-2020","1950-2020","fiction",1,1,0.12
"fool","AmE","COCA","Magazine",2017,"transitive","n","into thinking","verbal","n","2000-2020","1980-2020","1950-2020","non-fiction",1,1,0.34
"fool","AmE","COCA","Magazine",1995,"transitive","n","into thinking","verbal","n","1980-2000","1980-2020","1950-2020","non-fiction",1,1,-0.1
"fool","AmE","COHA","Magazine",1981,"transitive","n","none","none","y","1980-2000","1980-2020","1950-2020","non-fiction",1,0,-0.38
"fool","AmE","COHA","Fiction",1975,"transitive","y","into believing","verbal","n","1960-1980","1940-1980","1950-2020","fiction",1,1,-0.5
"fool","AmE","COCA","Spoken",2010,"transitive","n","into believing","verbal","n","2000-2020","1980-2020","1950-2020","spoken",1,1,0.2
"fool","AmE","COCA","Fiction",1992,"transitive","n","into thinking","verbal","n","1980-2000","1980-2020","1950-2020","fiction",1,1,-0.16
"fool","AmE","COCA","Fiction",2011,"transitive","n","into thinking","verbal","y","2000-2020","1980-2020","1950-2020","fiction",1,1,0.22
